listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,hidden_fee_inr,price_inflation_inr,effective_price_inr
LST09323,2025,5,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Fake Countdown Timer,Urgency Creation,3,0,379,437
LST09325,2025,5,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Inflated Original Price,Pricing Manipulation,5,0,369,274
LST09326,2025,5,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,Inflated Original Price,Pricing Manipulation,5,0,1046,793
LST09327,2025,5,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Inflated Original Price,Pricing Manipulation,5,0,4595,14807
LST09328,2025,5,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,False Scarcity,Scarcity Creation,4,0,116,165
LST09329,2025,5,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Hidden Convenience Fee,Drip Pricing,5,62,181,194
LST09330,2025,5,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Inflated Original Price,Pricing Manipulation,5,0,87,82
LST09332,2025,5,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Social Proof Manipulation,Social Proof Misuse,2,0,312,301
LST09333,2025,5,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Social Proof Manipulation,Social Proof Misuse,2,0,182,139
LST09334,2025,5,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,173,181
LST09337,2025,5,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Social Proof Manipulation,Social Proof Misuse,2,0,812,629
LST09338,2025,5,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Social Proof Manipulation,Social Proof Misuse,2,0,5886,15039
LST09339,2025,5,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,0,697,1384
LST09340,2025,5,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Confirm Shaming,Misdirection,3,0,1720,1774
LST09344,2025,5,Flipkart,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Forced Continuity,Subscription Trap,4,0,1594,2376
LST09345,2025,5,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Misleading Discount Badge,Pricing Manipulation,4,0,163,265
LST09346,2025,5,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Hidden Convenience Fee,Drip Pricing,5,68,539,594
LST09347,2025,5,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Fake Countdown Timer,Urgency Creation,3,0,746,1454
LST09349,2025,5,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,0,3978,7187
LST09351,2025,5,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,0,748,528
LST09354,2025,5,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,Misleading Discount Badge,Pricing Manipulation,4,0,1274,907
LST09355,2025,5,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Fake Countdown Timer,Urgency Creation,3,0,395,449
LST09356,2025,5,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Forced Continuity,Subscription Trap,4,0,1262,986
LST09357,2025,5,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Fake Countdown Timer,Urgency Creation,3,0,624,870
LST09358,2025,5,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Fake Countdown Timer,Urgency Creation,3,0,160,262
LST09359,2025,5,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Fake Countdown Timer,Urgency Creation,3,0,474,523
LST09360,2025,5,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Inflated Original Price,Pricing Manipulation,5,0,3158,2228
LST09361,2025,5,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Social Proof Manipulation,Social Proof Misuse,2,0,1122,2563
LST09362,2025,5,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Confirm Shaming,Misdirection,3,0,1734,1492
LST09363,2025,5,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,52,414,873
LST09364,2025,5,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,48,404,895
LST09365,2025,5,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Fake Countdown Timer,Urgency Creation,3,0,530,503
LST09367,2025,5,Meesho,Fashion,Global Desi Women Floral Print Top,Global Desi,Misleading Discount Badge,Pricing Manipulation,4,0,630,504
LST09368,2025,5,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Misleading Discount Badge,Pricing Manipulation,4,0,397,522
LST09369,2025,5,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Forced Continuity,Subscription Trap,4,0,815,1630
LST09370,2025,5,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Social Proof Manipulation,Social Proof Misuse,2,0,1425,1353
LST09372,2025,5,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Social Proof Manipulation,Social Proof Misuse,2,0,320,268
LST09373,2025,5,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,0,188,221
LST09374,2025,5,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Confirm Shaming,Misdirection,3,0,3445,10241
LST09375,2025,5,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Inflated Original Price,Pricing Manipulation,5,0,809,633
LST09376,2025,5,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,Fake Countdown Timer,Urgency Creation,3,0,1572,2732
LST09379,2025,5,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Confirm Shaming,Misdirection,3,0,425,522
LST09381,2025,5,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Social Proof Manipulation,Social Proof Misuse,2,0,88,80
LST09382,2025,5,Meesho,Fashion,Raymond Men's Blazer,Raymond,Forced Continuity,Subscription Trap,4,0,4005,3401
LST09383,2025,5,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Misleading Discount Badge,Pricing Manipulation,4,0,722,848
LST09384,2025,5,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Forced Continuity,Subscription Trap,4,0,792,724
LST09386,2025,5,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Forced Continuity,Subscription Trap,4,0,284,236
LST09387,2025,5,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1134,1881
LST09388,2025,5,Meesho,Fashion,Raymond Men's Blazer,Raymond,Inflated Original Price,Pricing Manipulation,5,0,3623,3663
LST09389,2025,5,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Forced Continuity,Subscription Trap,4,0,458,541
LST09390,2025,5,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,False Scarcity,Scarcity Creation,4,0,700,562
LST09391,2025,5,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Hidden Convenience Fee,Drip Pricing,5,27,876,646
LST09392,2025,5,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Misleading Discount Badge,Pricing Manipulation,4,0,288,324
LST09393,2025,5,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,False Scarcity,Scarcity Creation,4,0,356,878
LST09394,2025,5,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Social Proof Manipulation,Social Proof Misuse,2,0,592,823
LST09395,2025,5,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Social Proof Manipulation,Social Proof Misuse,2,0,6727,16984
LST09397,2025,5,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Misleading Discount Badge,Pricing Manipulation,4,0,310,283
LST09398,2025,5,Meesho,Fashion,AND Women's Wrap Dress,AND,Forced Continuity,Subscription Trap,4,0,1518,1240
LST09399,2025,5,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Fake Countdown Timer,Urgency Creation,3,0,710,744
LST09401,2025,5,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,0,79,88
LST09402,2025,5,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Fake Countdown Timer,Urgency Creation,3,0,1686,2324
LST09405,2025,5,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Forced Continuity,Subscription Trap,4,0,891,786
LST09406,2025,5,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,32,155,188
LST09407,2025,5,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Social Proof Manipulation,Social Proof Misuse,2,0,1454,910
LST09408,2025,5,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,Social Proof Manipulation,Social Proof Misuse,2,0,2966,7476
LST09409,2025,5,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Fake Countdown Timer,Urgency Creation,3,0,335,543
LST09411,2025,5,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Forced Continuity,Subscription Trap,4,0,191,371
LST09412,2025,5,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,139,219
LST09413,2025,5,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Hidden Convenience Fee,Drip Pricing,5,50,466,598
LST09415,2025,5,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Forced Continuity,Subscription Trap,4,0,9369,21766
LST09416,2025,5,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Social Proof Manipulation,Social Proof Misuse,2,0,793,718
LST09418,2025,5,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,Social Proof Manipulation,Social Proof Misuse,2,0,188,262
LST09420,2025,5,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,False Scarcity,Scarcity Creation,4,0,294,324
LST09421,2025,5,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Misleading Discount Badge,Pricing Manipulation,4,0,2708,6770
LST09422,2025,5,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Confirm Shaming,Misdirection,3,0,156,162
LST09423,2025,5,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,False Scarcity,Scarcity Creation,4,0,2673,2195
LST09424,2025,5,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Social Proof Manipulation,Social Proof Misuse,2,0,118,165
LST09425,2025,5,Nykaa,Footwear,Woodland Men's Camel Leather Boot,Woodland,Confirm Shaming,Misdirection,3,0,1743,2574
LST09427,2025,5,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Hidden Convenience Fee,Drip Pricing,5,31,85,123
LST09428,2025,5,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,0,307,382
LST09431,2025,5,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,False Scarcity,Scarcity Creation,4,0,1312,1983
LST09432,2025,5,Nykaa,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Social Proof Manipulation,Social Proof Misuse,2,0,270,283
LST09433,2025,5,Nykaa,Footwear,Red Tape Men's Casual Sneakers,Red Tape,False Scarcity,Scarcity Creation,4,0,1444,1127
LST09434,2025,5,Nykaa,Footwear,Metro Women's Block Heel Pumps,Metro,Social Proof Manipulation,Social Proof Misuse,2,0,1298,959
LST09435,2025,5,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,Inflated Original Price,Pricing Manipulation,5,0,2080,9480
LST09436,2025,5,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Hidden Convenience Fee,Drip Pricing,5,75,670,1440
LST09438,2025,5,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Fake Countdown Timer,Urgency Creation,3,0,94,146
LST09439,2025,5,Nykaa,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,0,845,658
LST09440,2025,5,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Hidden Convenience Fee,Drip Pricing,5,40,708,1392
LST09442,2025,5,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,False Scarcity,Scarcity Creation,4,0,690,1041
LST09443,2025,5,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,0,5370,17220
LST09444,2025,5,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,Misleading Discount Badge,Pricing Manipulation,4,0,203,249
LST09446,2025,5,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,Forced Continuity,Subscription Trap,4,0,905,992
LST09447,2025,5,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Misleading Discount Badge,Pricing Manipulation,4,0,581,1559
LST09448,2025,5,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Misleading Discount Badge,Pricing Manipulation,4,0,2871,9967
LST09449,2025,5,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,Misleading Discount Badge,Pricing Manipulation,4,0,784,956
LST09450,2025,5,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Confirm Shaming,Misdirection,3,0,309,292
LST09451,2025,5,Nykaa,Footwear,Action Men's Training Shoes,Action,Confirm Shaming,Misdirection,3,0,701,736
LST09453,2025,5,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Confirm Shaming,Misdirection,3,0,419,333
LST09456,2025,5,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Inflated Original Price,Pricing Manipulation,5,0,1595,1340
LST09457,2025,5,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,False Scarcity,Scarcity Creation,4,0,1084,1317
LST09458,2025,5,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Forced Continuity,Subscription Trap,4,0,203,330
LST09459,2025,5,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Confirm Shaming,Misdirection,3,0,5163,14937
LST09461,2025,5,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Inflated Original Price,Pricing Manipulation,5,0,613,829
LST09463,2025,5,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Confirm Shaming,Misdirection,3,0,286,552
LST09466,2025,5,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Forced Continuity,Subscription Trap,4,0,806,622
LST09467,2025,5,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Forced Continuity,Subscription Trap,4,0,131,216
LST09468,2025,5,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,False Scarcity,Scarcity Creation,4,0,4463,9941
LST09471,2025,5,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,False Scarcity,Scarcity Creation,4,0,265,294
LST09474,2025,5,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Hidden Convenience Fee,Drip Pricing,5,57,144,299
LST09477,2025,6,Flipkart,Books,Atomic Habits - James Clear,James Clear,Forced Continuity,Subscription Trap,4,0,181,302
LST09478,2025,6,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Hidden Convenience Fee,Drip Pricing,5,52,7027,12764
LST09480,2025,6,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1098,1842
LST09482,2025,6,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Forced Continuity,Subscription Trap,4,0,1171,2215
LST09486,2025,6,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Confirm Shaming,Misdirection,3,0,4372,15473
LST09487,2025,6,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,False Scarcity,Scarcity Creation,4,0,2255,2592
LST09488,2025,6,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,Inflated Original Price,Pricing Manipulation,5,0,1037,991
LST09489,2025,6,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Fake Countdown Timer,Urgency Creation,3,0,342,436
LST09490,2025,6,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,Fake Countdown Timer,Urgency Creation,3,0,573,486
LST09491,2025,6,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,False Scarcity,Scarcity Creation,4,0,319,325
LST09492,2025,6,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Fake Countdown Timer,Urgency Creation,3,0,8103,16478
LST09493,2025,6,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,False Scarcity,Scarcity Creation,4,0,295,302
LST09494,2025,6,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Inflated Original Price,Pricing Manipulation,5,0,4430,6196
LST09495,2025,6,Flipkart,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Misleading Discount Badge,Pricing Manipulation,4,0,856,621
LST09496,2025,6,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Forced Continuity,Subscription Trap,4,0,965,629
LST09497,2025,6,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Forced Continuity,Subscription Trap,4,0,1464,1106
LST09499,2025,6,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Confirm Shaming,Misdirection,3,0,1200,1137
LST09500,2025,6,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,0,182,232
LST09501,2025,6,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Misleading Discount Badge,Pricing Manipulation,4,0,2711,7821
LST09504,2025,6,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,Social Proof Manipulation,Social Proof Misuse,2,0,869,891
LST09505,2025,6,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Fake Countdown Timer,Urgency Creation,3,0,745,708
LST09514,2025,6,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,Misleading Discount Badge,Pricing Manipulation,4,0,3790,8584
LST09518,2025,6,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Misleading Discount Badge,Pricing Manipulation,4,0,642,1725
LST09519,2025,6,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Social Proof Manipulation,Social Proof Misuse,2,0,186,265
LST09520,2025,6,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Confirm Shaming,Misdirection,3,0,172,144
LST09522,2025,6,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Confirm Shaming,Misdirection,3,0,3107,10568
LST09523,2025,6,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Forced Continuity,Subscription Trap,4,0,337,511
LST09524,2025,6,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Inflated Original Price,Pricing Manipulation,5,0,738,1333
LST09526,2025,6,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Misleading Discount Badge,Pricing Manipulation,4,0,79,89
LST09528,2025,6,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,False Scarcity,Scarcity Creation,4,0,914,1285
LST09529,2025,6,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Hidden Convenience Fee,Drip Pricing,5,88,341,355
LST09530,2025,6,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,0,91,100
LST09531,2025,6,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Misleading Discount Badge,Pricing Manipulation,4,0,584,843
LST09532,2025,6,Flipkart,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Forced Continuity,Subscription Trap,4,0,356,279
LST09535,2025,6,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,Hidden Convenience Fee,Drip Pricing,5,43,1076,876
LST09538,2025,6,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Forced Continuity,Subscription Trap,4,0,3242,13822
LST09539,2025,6,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Confirm Shaming,Misdirection,3,0,282,271
LST09542,2025,6,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Forced Continuity,Subscription Trap,4,0,1634,1507
LST09543,2025,6,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Misleading Discount Badge,Pricing Manipulation,4,0,1241,968
LST09544,2025,6,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Fake Countdown Timer,Urgency Creation,3,0,1343,1477
LST09545,2025,6,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Confirm Shaming,Misdirection,3,0,655,545
LST09546,2025,6,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Fake Countdown Timer,Urgency Creation,3,0,131,206
LST09547,2025,6,Meesho,Footwear,Sparx Men's Running Sports Shoes,Sparx,Misleading Discount Badge,Pricing Manipulation,4,0,812,959
LST09548,2025,6,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Inflated Original Price,Pricing Manipulation,5,0,157,131
LST09549,2025,6,Meesho,Books,Start With Why - Simon Sinek,Simon Sinek,Social Proof Manipulation,Social Proof Misuse,2,0,168,298
LST09550,2025,6,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Hidden Convenience Fee,Drip Pricing,5,31,410,540
LST09551,2025,6,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Hidden Convenience Fee,Drip Pricing,5,28,606,471
LST09552,2025,6,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Inflated Original Price,Pricing Manipulation,5,0,284,241
LST09553,2025,6,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Fake Countdown Timer,Urgency Creation,3,0,1341,2468
LST09554,2025,6,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,False Scarcity,Scarcity Creation,4,0,1309,1050
LST09555,2025,6,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Social Proof Manipulation,Social Proof Misuse,2,0,546,852
LST09556,2025,6,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Forced Continuity,Subscription Trap,4,0,74,159
LST09557,2025,6,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Hidden Convenience Fee,Drip Pricing,5,42,295,352
LST09558,2025,6,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,False Scarcity,Scarcity Creation,4,0,590,570
LST09559,2025,6,Meesho,Fashion,W Women's Printed Kurta,W,Misleading Discount Badge,Pricing Manipulation,4,0,559,667
LST09562,2025,6,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,0,4214,7408
LST09563,2025,6,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Social Proof Manipulation,Social Proof Misuse,2,0,1324,1620
LST09564,2025,6,Meesho,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Confirm Shaming,Misdirection,3,0,3234,7080
LST09565,2025,6,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Inflated Original Price,Pricing Manipulation,5,0,1651,1420
LST09566,2025,6,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Confirm Shaming,Misdirection,3,0,3116,7443
LST09567,2025,6,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Misleading Discount Badge,Pricing Manipulation,4,0,3205,18153
LST09568,2025,6,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Fake Countdown Timer,Urgency Creation,3,0,252,312
LST09569,2025,6,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Hidden Convenience Fee,Drip Pricing,5,38,111,255
LST09570,2025,6,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Fake Countdown Timer,Urgency Creation,3,0,5288,9159
LST09571,2025,6,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Fake Countdown Timer,Urgency Creation,3,0,160,248
LST09572,2025,6,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Misleading Discount Badge,Pricing Manipulation,4,0,1889,2253
LST09573,2025,6,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Misleading Discount Badge,Pricing Manipulation,4,0,774,730
LST09575,2025,6,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Social Proof Manipulation,Social Proof Misuse,2,0,390,417
LST09578,2025,6,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Misleading Discount Badge,Pricing Manipulation,4,0,1209,1151
LST09579,2025,6,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Social Proof Manipulation,Social Proof Misuse,2,0,2404,16019
LST09580,2025,6,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Misleading Discount Badge,Pricing Manipulation,4,0,530,465
LST09581,2025,6,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Inflated Original Price,Pricing Manipulation,5,0,344,319
LST09582,2025,6,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Social Proof Manipulation,Social Proof Misuse,2,0,932,1372
LST09583,2025,6,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Hidden Convenience Fee,Drip Pricing,5,55,360,517
LST09584,2025,6,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Fake Countdown Timer,Urgency Creation,3,0,4453,19810
LST09585,2025,6,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Hidden Convenience Fee,Drip Pricing,5,45,3324,1851
LST09586,2025,6,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Confirm Shaming,Misdirection,3,0,155,202
LST09587,2025,6,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Misleading Discount Badge,Pricing Manipulation,4,0,141,164
LST09589,2025,6,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Forced Continuity,Subscription Trap,4,0,3096,18974
LST09590,2025,6,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Inflated Original Price,Pricing Manipulation,5,0,844,740
