listing_id,year,month,platform,category,product_name,brand,actual_price_inr,displayed_original_price_inr,discount_pct_shown,hidden_fee_inr,effective_price_inr,dark_pattern_type,ccpa_category,severity_score,ccpa_violation,price_inflation_inr
LST08886,2025,2,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,26766,28527,6.2,0,26766,None,No Violation,0,No,1761
LST08887,2025,2,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2515,3489,27.9,0,2515,Misleading Discount Badge,Pricing Manipulation,4,Yes,974
LST08888,2025,2,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,770,1496,48.5,0,770,Confirm Shaming,Misdirection,3,Yes,726
LST08889,2025,2,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,472,966,51.1,0,472,Social Proof Manipulation,Social Proof Misuse,2,Yes,494
LST08890,2025,2,Nykaa,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,362,605,40.2,0,362,Fake Countdown Timer,Urgency Creation,3,Yes,243
LST08891,2025,2,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,772,1587,51.4,0,772,None,No Violation,0,No,815
LST08892,2025,2,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,281,462,39.2,0,281,Confirm Shaming,Misdirection,3,Yes,181
LST08893,2025,2,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,289,521,44.5,0,289,Social Proof Manipulation,Social Proof Misuse,2,Yes,232
LST08894,2025,2,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,507,865,41.4,0,507,Inflated Original Price,Pricing Manipulation,5,Yes,358
LST08895,2025,2,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,877,1697,48.3,0,877,Misleading Discount Badge,Pricing Manipulation,4,Yes,820
LST08896,2025,2,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1177,2217,46.9,0,1177,Forced Continuity,Subscription Trap,4,Yes,1040
LST08897,2025,2,Nykaa,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,2012,2792,27.9,0,2012,Misleading Discount Badge,Pricing Manipulation,4,Yes,780
LST08898,2025,2,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,761,1605,52.6,0,761,None,No Violation,0,No,844
LST08899,2025,2,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,553,1079,48.7,0,553,Misleading Discount Badge,Pricing Manipulation,4,Yes,526
LST08900,2025,2,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,497,909,45.3,0,497,Fake Countdown Timer,Urgency Creation,3,Yes,412
LST08901,2025,2,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,279,451,38.1,0,279,Social Proof Manipulation,Social Proof Misuse,2,Yes,172
LST08902,2025,2,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,479,825,41.9,0,479,Confirm Shaming,Misdirection,3,Yes,346
LST08903,2025,2,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,1000,1771,43.5,0,1000,False Scarcity,Scarcity Creation,4,Yes,771
LST08904,2025,2,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,140,246,43.1,0,140,Forced Continuity,Subscription Trap,4,Yes,106
LST08905,2025,2,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,866,1680,48.5,0,866,False Scarcity,Scarcity Creation,4,Yes,814
LST08906,2025,2,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,272,610,55.4,0,272,Misleading Discount Badge,Pricing Manipulation,4,Yes,338
LST08907,2025,2,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1059,1866,43.2,0,1059,Forced Continuity,Subscription Trap,4,Yes,807
LST08908,2025,2,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,990,1728,42.7,0,990,None,No Violation,0,No,738
LST08909,2025,2,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,498,942,47.1,0,498,None,No Violation,0,No,444
LST08910,2025,2,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1468,2777,47.1,0,1468,None,No Violation,0,No,1309
LST08911,2025,2,Nykaa,Footwear,Woodland Men's Camel Leather Boot,Woodland,2614,4258,38.6,0,2614,False Scarcity,Scarcity Creation,4,Yes,1644
LST08912,2025,2,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,335,643,47.9,0,335,Inflated Original Price,Pricing Manipulation,5,Yes,308
LST08913,2025,2,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,253,536,52.8,0,253,None,No Violation,0,No,283
LST08914,2025,2,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1179,2214,46.7,0,1179,Inflated Original Price,Pricing Manipulation,5,Yes,1035
LST08915,2025,2,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,525,839,37.4,0,525,Fake Countdown Timer,Urgency Creation,3,Yes,314
LST08916,2025,2,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1799,4821,62.7,0,1799,Fake Countdown Timer,Urgency Creation,3,Yes,3022
LST08917,2025,2,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,18375,20378,9.8,0,18375,None,No Violation,0,No,2003
LST08918,2025,2,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,260,479,45.7,0,260,None,No Violation,0,No,219
LST08919,2025,2,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,506,860,41.2,46,552,Hidden Convenience Fee,Drip Pricing,5,Yes,354
LST08920,2025,2,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1604,3064,47.7,0,1604,Social Proof Manipulation,Social Proof Misuse,2,Yes,1460
LST08921,2025,2,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1326,2249,41.0,0,1326,Forced Continuity,Subscription Trap,4,Yes,923
LST08922,2025,2,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,1825,3768,51.6,0,1825,Confirm Shaming,Misdirection,3,Yes,1943
LST08923,2025,2,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,17684,22904,22.8,0,17684,None,No Violation,0,No,5220
LST08924,2025,2,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2053,3299,37.8,0,2053,None,No Violation,0,No,1246
LST08925,2025,2,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,150,292,48.6,0,150,Fake Countdown Timer,Urgency Creation,3,Yes,142
LST08926,2025,2,Nykaa,Electronics,Syska LED Desk Lamp,Syska,438,944,53.6,0,438,Misleading Discount Badge,Pricing Manipulation,4,Yes,506
LST08927,2025,2,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2474,3773,34.4,0,2474,None,No Violation,0,No,1299
LST08928,2025,2,Nykaa,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,16319,19460,16.1,0,16319,None,No Violation,0,No,3141
LST08929,2025,2,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,892,1443,38.2,40,932,Hidden Convenience Fee,Drip Pricing,5,Yes,551
LST08930,2025,2,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,364,627,41.9,0,364,None,No Violation,0,No,263
LST08931,2025,2,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1766,2280,22.5,0,1766,Fake Countdown Timer,Urgency Creation,3,Yes,514
LST08932,2025,3,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,913,2036,55.2,0,913,None,No Violation,0,No,1123
LST08933,2025,3,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,829,1939,57.2,0,829,Confirm Shaming,Misdirection,3,Yes,1110
LST08934,2025,3,Flipkart,Fashion,W Women's Printed Kurta,W,582,1253,53.6,0,582,False Scarcity,Scarcity Creation,4,Yes,671
LST08935,2025,3,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,257,430,40.2,0,257,Misleading Discount Badge,Pricing Manipulation,4,Yes,173
LST08936,2025,3,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,774,1526,49.3,0,774,None,No Violation,0,No,752
LST08937,2025,3,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,458,931,50.8,76,534,Hidden Convenience Fee,Drip Pricing,5,Yes,473
LST08938,2025,3,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,952,1724,44.8,0,952,Social Proof Manipulation,Social Proof Misuse,2,Yes,772
LST08939,2025,3,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,14652,20434,28.3,0,14652,Fake Countdown Timer,Urgency Creation,3,Yes,5782
LST08940,2025,3,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,465,860,45.9,0,465,None,No Violation,0,No,395
LST08941,2025,3,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1125,2585,56.5,0,1125,None,No Violation,0,No,1460
LST08942,2025,3,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,1786,3418,47.7,0,1786,Inflated Original Price,Pricing Manipulation,5,Yes,1632
LST08943,2025,3,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,490,1142,57.1,0,490,None,No Violation,0,No,652
LST08944,2025,3,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,255,433,41.1,0,255,Inflated Original Price,Pricing Manipulation,5,Yes,178
LST08945,2025,3,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,482,1291,62.7,0,482,None,No Violation,0,No,809
LST08946,2025,3,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1380,2858,51.7,0,1380,False Scarcity,Scarcity Creation,4,Yes,1478
LST08947,2025,3,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,7739,12528,38.2,0,7739,Fake Countdown Timer,Urgency Creation,3,Yes,4789
LST08948,2025,3,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,273,396,31.1,0,273,None,No Violation,0,No,123
LST08949,2025,3,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,281,619,54.6,0,281,Misleading Discount Badge,Pricing Manipulation,4,Yes,338
LST08950,2025,3,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,332,558,40.5,0,332,False Scarcity,Scarcity Creation,4,Yes,226
LST08951,2025,3,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,1071,2316,53.8,0,1071,Fake Countdown Timer,Urgency Creation,3,Yes,1245
LST08952,2025,3,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,274,628,56.4,0,274,Forced Continuity,Subscription Trap,4,Yes,354
LST08953,2025,3,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1659,3223,48.5,0,1659,Confirm Shaming,Misdirection,3,Yes,1564
LST08954,2025,3,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,590,1047,43.6,0,590,Confirm Shaming,Misdirection,3,Yes,457
LST08955,2025,3,Flipkart,Footwear,Action Men's Training Shoes,Action,735,1317,44.2,0,735,Inflated Original Price,Pricing Manipulation,5,Yes,582
LST08956,2025,3,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,310,664,53.3,0,310,Inflated Original Price,Pricing Manipulation,5,Yes,354
LST08957,2025,3,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,276,519,46.8,0,276,Misleading Discount Badge,Pricing Manipulation,4,Yes,243
LST08958,2025,3,Flipkart,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,387,604,35.9,0,387,Forced Continuity,Subscription Trap,4,Yes,217
LST08959,2025,3,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,304,498,39.0,0,304,Confirm Shaming,Misdirection,3,Yes,194
LST08960,2025,3,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,507,885,42.7,0,507,Social Proof Manipulation,Social Proof Misuse,2,Yes,378
LST08961,2025,3,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,769,1414,45.6,0,769,Fake Countdown Timer,Urgency Creation,3,Yes,645
LST08962,2025,3,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,382,634,39.7,0,382,None,No Violation,0,No,252
LST08963,2025,3,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,312,643,51.5,0,312,Inflated Original Price,Pricing Manipulation,5,Yes,331
LST08964,2025,3,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,166,292,43.2,0,166,Inflated Original Price,Pricing Manipulation,5,Yes,126
LST08965,2025,3,Flipkart,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1020,1821,44.0,0,1020,Fake Countdown Timer,Urgency Creation,3,Yes,801
LST08966,2025,3,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,686,1862,63.2,0,686,Fake Countdown Timer,Urgency Creation,3,Yes,1176
LST08967,2025,3,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,893,2011,55.6,0,893,Misleading Discount Badge,Pricing Manipulation,4,Yes,1118
LST08968,2025,3,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,307,561,45.3,0,307,Misleading Discount Badge,Pricing Manipulation,4,Yes,254
LST08969,2025,3,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1335,2947,54.7,0,1335,Forced Continuity,Subscription Trap,4,Yes,1612
LST08970,2025,3,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,262,521,49.7,55,317,Hidden Convenience Fee,Drip Pricing,5,Yes,259
LST08971,2025,3,Flipkart,Books,Atomic Habits - James Clear,James Clear,280,538,48.0,0,280,Social Proof Manipulation,Social Proof Misuse,2,Yes,258
LST08972,2025,3,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1266,2686,52.9,0,1266,Misleading Discount Badge,Pricing Manipulation,4,Yes,1420
LST08973,2025,3,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,549,1277,57.0,0,549,None,No Violation,0,No,728
LST08974,2025,3,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,160,312,48.7,0,160,Confirm Shaming,Misdirection,3,Yes,152
LST08975,2025,3,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,291,492,40.9,0,291,Social Proof Manipulation,Social Proof Misuse,2,Yes,201
LST08976,2025,3,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,162,281,42.3,0,162,Social Proof Manipulation,Social Proof Misuse,2,Yes,119
LST08977,2025,3,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1145,2661,57.0,0,1145,False Scarcity,Scarcity Creation,4,Yes,1516
LST08978,2025,3,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2168,3470,37.5,0,2168,False Scarcity,Scarcity Creation,4,Yes,1302
LST08979,2025,3,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6563,10498,37.5,0,6563,Inflated Original Price,Pricing Manipulation,5,Yes,3935
LST08980,2025,3,Flipkart,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,356,641,44.5,68,424,Hidden Convenience Fee,Drip Pricing,5,Yes,285
LST08981,2025,3,Flipkart,Toys,Webby Wooden Push & Pull Duck Toy,Webby,319,638,50.0,0,319,Inflated Original Price,Pricing Manipulation,5,Yes,319
LST08982,2025,3,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,755,1390,45.7,0,755,False Scarcity,Scarcity Creation,4,Yes,635
LST08983,2025,3,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,781,1490,47.6,0,781,None,No Violation,0,No,709
LST08984,2025,3,Flipkart,Books,The Psychology of Money - Morgan Housel,Morgan Housel,222,409,45.7,0,222,Confirm Shaming,Misdirection,3,Yes,187
LST08985,2025,3,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,1006,2157,53.4,0,1006,Social Proof Manipulation,Social Proof Misuse,2,Yes,1151
LST08986,2025,3,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,741,1427,48.1,78,819,Hidden Convenience Fee,Drip Pricing,5,Yes,686
LST08987,2025,3,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,803,1965,59.1,0,803,Forced Continuity,Subscription Trap,4,Yes,1162
LST08988,2025,3,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,609,1074,43.3,0,609,Confirm Shaming,Misdirection,3,Yes,465
LST08989,2025,3,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1300,2447,46.9,0,1300,None,No Violation,0,No,1147
LST08990,2025,3,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,315,720,56.2,110,425,Hidden Convenience Fee,Drip Pricing,5,Yes,405
LST08991,2025,3,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,89,184,51.6,0,89,Social Proof Manipulation,Social Proof Misuse,2,Yes,95
LST08992,2025,3,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,15633,20441,23.5,120,15753,Hidden Convenience Fee,Drip Pricing,5,Yes,4808
LST08993,2025,3,Flipkart,Fashion,W Women's Printed Kurta,W,600,1344,55.4,0,600,None,No Violation,0,No,744
LST08994,2025,3,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,8599,11632,26.1,0,8599,Inflated Original Price,Pricing Manipulation,5,Yes,3033
LST08995,2025,3,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,334,495,32.5,0,334,Misleading Discount Badge,Pricing Manipulation,4,Yes,161
LST08996,2025,3,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,864,1496,42.2,0,864,Fake Countdown Timer,Urgency Creation,3,Yes,632
LST08997,2025,3,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,258,416,38.0,0,258,Misleading Discount Badge,Pricing Manipulation,4,Yes,158
LST08998,2025,3,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,496,1148,56.8,0,496,Inflated Original Price,Pricing Manipulation,5,Yes,652
LST08999,2025,3,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,206,349,41.0,0,206,Fake Countdown Timer,Urgency Creation,3,Yes,143
LST09000,2025,3,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,635,1978,67.9,0,635,None,No Violation,0,No,1343
LST09001,2025,3,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1775,2252,21.2,0,1775,None,No Violation,0,No,477
LST09002,2025,3,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,1076,2326,53.7,0,1076,Inflated Original Price,Pricing Manipulation,5,Yes,1250
LST09003,2025,3,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,781,1454,46.3,43,824,Hidden Convenience Fee,Drip Pricing,5,Yes,673
LST09004,2025,3,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2346,3885,39.6,0,2346,None,No Violation,0,No,1539
LST09005,2025,3,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,135,240,43.8,0,135,None,No Violation,0,No,105
LST09006,2025,3,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,360,590,39.0,0,360,Forced Continuity,Subscription Trap,4,Yes,230
LST09007,2025,3,Meesho,Fashion,AND Women's Wrap Dress,AND,1243,2752,54.8,0,1243,Social Proof Manipulation,Social Proof Misuse,2,Yes,1509
LST09008,2025,3,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1285,2683,52.1,0,1285,None,No Violation,0,No,1398
LST09009,2025,3,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,132,314,58.0,0,132,Inflated Original Price,Pricing Manipulation,5,Yes,182
LST09010,2025,3,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,2516,4312,41.7,0,2516,Confirm Shaming,Misdirection,3,Yes,1796
LST09011,2025,3,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1065,1761,39.5,36,1101,Hidden Convenience Fee,Drip Pricing,5,Yes,696
LST09012,2025,3,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,12645,20083,37.0,0,12645,Confirm Shaming,Misdirection,3,Yes,7438
LST09013,2025,3,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,2007,3198,37.2,0,2007,False Scarcity,Scarcity Creation,4,Yes,1191
LST09014,2025,3,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,526,851,38.2,0,526,Misleading Discount Badge,Pricing Manipulation,4,Yes,325
LST09015,2025,3,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1603,3039,47.3,28,1631,Hidden Convenience Fee,Drip Pricing,5,Yes,1436
LST09016,2025,3,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1351,3077,56.1,0,1351,Misleading Discount Badge,Pricing Manipulation,4,Yes,1726
LST09017,2025,3,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,453,955,52.6,0,453,Fake Countdown Timer,Urgency Creation,3,Yes,502
LST09018,2025,3,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,1969,3498,43.7,0,1969,Social Proof Manipulation,Social Proof Misuse,2,Yes,1529
LST09019,2025,3,Meesho,Fashion,AND Women's Wrap Dress,AND,1338,2605,48.6,0,1338,Fake Countdown Timer,Urgency Creation,3,Yes,1267
LST09020,2025,3,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1152,2305,50.0,0,1152,None,No Violation,0,No,1153
LST09021,2025,3,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,714,1580,54.8,0,714,False Scarcity,Scarcity Creation,4,Yes,866
LST09022,2025,3,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,24510,28824,15.0,0,24510,False Scarcity,Scarcity Creation,4,Yes,4314
LST09023,2025,3,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1377,2930,53.0,0,1377,False Scarcity,Scarcity Creation,4,Yes,1553
LST09024,2025,3,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,531,962,44.8,48,579,Hidden Convenience Fee,Drip Pricing,5,Yes,431
LST09025,2025,3,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,286,465,38.5,0,286,Social Proof Manipulation,Social Proof Misuse,2,Yes,179
LST09026,2025,3,Meesho,Books,Start With Why - Simon Sinek,Simon Sinek,284,420,32.4,0,284,None,No Violation,0,No,136
LST09027,2025,3,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,878,1605,45.3,0,878,Misleading Discount Badge,Pricing Manipulation,4,Yes,727
LST09028,2025,3,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,18019,22445,19.7,0,18019,False Scarcity,Scarcity Creation,4,Yes,4426
LST09029,2025,3,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,23777,32377,26.6,0,23777,Inflated Original Price,Pricing Manipulation,5,Yes,8600
LST09030,2025,3,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1068,1719,37.9,0,1068,Inflated Original Price,Pricing Manipulation,5,Yes,651
LST09031,2025,3,Meesho,Books,Deep Work - Cal Newport,Cal Newport,274,454,39.6,0,274,Forced Continuity,Subscription Trap,4,Yes,180
LST09032,2025,3,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,484,1182,59.1,0,484,False Scarcity,Scarcity Creation,4,Yes,698
LST09033,2025,3,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,161,317,49.2,0,161,Misleading Discount Badge,Pricing Manipulation,4,Yes,156
LST09034,2025,3,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,312,599,47.9,0,312,Forced Continuity,Subscription Trap,4,Yes,287
LST09035,2025,3,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,274,522,47.5,0,274,None,No Violation,0,No,248
LST09036,2025,3,Meesho,Books,Deep Work - Cal Newport,Cal Newport,302,445,32.1,0,302,Confirm Shaming,Misdirection,3,Yes,143
LST09037,2025,3,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,786,1430,45.0,0,786,Fake Countdown Timer,Urgency Creation,3,Yes,644
LST09038,2025,3,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6693,10371,35.5,0,6693,Inflated Original Price,Pricing Manipulation,5,Yes,3678
LST09039,2025,3,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,853,1435,40.6,0,853,None,No Violation,0,No,582
LST09040,2025,3,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1785,2895,38.3,0,1785,Inflated Original Price,Pricing Manipulation,5,Yes,1110
LST09041,2025,3,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,253,393,35.6,0,253,Fake Countdown Timer,Urgency Creation,3,Yes,140
LST09042,2025,3,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,2068,3524,41.3,0,2068,None,No Violation,0,No,1456
LST09043,2025,3,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,13650,20778,34.3,0,13650,False Scarcity,Scarcity Creation,4,Yes,7128
LST09044,2025,3,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,1824,3358,45.7,0,1824,Confirm Shaming,Misdirection,3,Yes,1534
LST09045,2025,3,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,917,1885,51.4,0,917,Fake Countdown Timer,Urgency Creation,3,Yes,968
LST09046,2025,3,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,152,314,51.6,0,152,Misleading Discount Badge,Pricing Manipulation,4,Yes,162
LST09047,2025,3,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,158,278,43.2,51,209,Hidden Convenience Fee,Drip Pricing,5,Yes,120
LST09048,2025,3,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,7164,10130,29.3,0,7164,Fake Countdown Timer,Urgency Creation,3,Yes,2966
LST09049,2025,3,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,184,359,48.7,0,184,Social Proof Manipulation,Social Proof Misuse,2,Yes,175
LST09050,2025,3,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1710,2797,38.9,0,1710,None,No Violation,0,No,1087
LST09051,2025,3,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,14531,21153,31.3,0,14531,None,No Violation,0,No,6622
